번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자,
"208","『도덕경』 읽기","김진근 지음","세창미디어","2023","9788955867718","","0","","152.222","1","0","2025-04-13",
"209","팀장이 당신에게 진짜 원하는 것 39","임희걸 지음","끌리는책","2024","9791187059950","","1","","325.26","1","0","2025-04-13",
"210","(인공지능과 함께 쓴) AI 저널리즘","지은이: 김창룡","이지출판","2024","9791155552131","","0","","070.4","1","0","2025-04-13",
"211","플라스틱 게임:쓰는 시간 5초 썩는 시간 500년, 애증의 플라스틱 추적기","신혜정,김현종 [공] 지음","동그람이","2023","9791197892165","","0","","539.9","1","1","2025-04-13",
"212","옥시토신 이야기:몸과 마음을 아우르는 특별한 치유의 힘","전용관 지음","피톤치드","2025","9791192549323","","0","","517.34","1","1","2025-04-13",
"213","재생산 유토피아 :인공자궁과 출생의 미래에 대한 사회적·정치적·윤리적·법적 질문","클레어 혼 지음 ;안은미 옮김","생각이음","2024","9791198740700","","0","","510.19","1","0","2025-04-13",
"214","[자녀교육2926](이임숙의) 결국 잘되는 우리 아이","이임숙 지음","한국교육방송공사","2023","9788954799508","","0","","598.12","1","2","2025-04-13",
"215","하리하라의 과학 배틀 :청소년을 위한 11가지 과학 토론","이은희 글 ;구희 그림","비룡소","2024","9788949187365","","4","","404","1","0","2025-04-13",
"216","싸이코 패밀리라도 괜찮아 :어느 조울증 가족이 정신질환과 동행하는 법","구술: 고직한,김정희 ;인터뷰 진행·정리: 이범진","잉클링즈","2024","9791197598746","","0","","235.36","1","0","2025-04-13",
"217","모두 참여 수업 :정답은 아니어도 답은 있다","손윤선,김양숙,이수현 지음","새로온봄","2024","9791197458590","","0","","373.2","1","0","2025-04-13",
"218","주도성","지은이: 김덕년,정윤리,양세미,최선경,정윤자,위현진,김재희,신윤기,강민서","교육과실천","2024","9791191724448","","1","","373.4","1","0","2025-04-13",
"219","최소한의 중동 수업 =The essential guide to the Middle East :세계 변화의 중심, 이슬람 세계의 모든 것","장지향 지음","시공사","2023","9791171251506","","0","","340.918","1","0","2025-04-13",
"220","신화로 즐기는 품질 여행 :그리스신화를 품질의 관점에서 해석한 최초의 책","한재훈 지음","KSAM(한국표준협회미디어)","2024","9791160100679","","0","","325.65","1","0","2025-04-13",
"221","발레, 무도에의 권유 =Ballet invitation to the dance :발레에 새겨진 인간과 예술의 흔적들","이단비 지음","클","2023","9791192512358","","0","","685.5","1","0","2025-04-13",
"222","스포츠 다큐:죽은 철인의 사회","정영재 지음","중앙일보에스","2025","9788927880257","","0","","692.099","1","0","2025-04-13",
"223","영화관에 간 약사 :약사가 들려주는 영화 속 미스터리한 14가지 약물 사건","송은호 지음","믹스커피","2024","9791170435242","","0","","518.04","1","1","2025-04-13",
"224","부자 나라, 가난한 세계","구정은,이지선 [공]지음","북카라반","2025","9791160051285","","4","","334.21","1","0","2025-04-13",
"225","빨대사회:사기범죄 천국의 도래","모성준 지음","박영사","2024","9791130346694","","0","","334.24","1","0","2025-04-13",
"226","일할 사람이 사라진다 :새로 쓰는 대한민국 인구와 노동의 미래","이철희 지음","위즈덤하우스","2024","9791171712014","","0","","321.51","1","0","2025-04-13",
"227","조선이 만난 아인슈타인:100년 전 우리 조상들의 과학 탐사기","민태기 지음","위즈덤하우스","2023","9791168126855","","0","","409.11","1","1","2025-04-13",
"228","내가 원전을 멈춰 세운 이유 :원전을 멈추게 한 재판장 이야기","글쓴이: 히구치 히데아키 ;옮긴이: 강혜정","생활성서(생활성서사)","2023","9788984816480","","0","","559.17","1","0","2025-04-13",
"229","몽아학당의 아이들","손종진,이태훈,이태준,박수현,박주현 [공]지음","이음","2025","9791198089465","","4","","199.5","1","0","2025-04-13",
"230","[세] 실패하는 비즈니스에는 이유가 있다:비즈니스의 실수를 일깨워주는 4가지 거울","이홍,전상길 지음","삼성글로벌리서치","2025","9788976331267","","0","","325.1","1","0","2025-04-13",
"231","수학이 보이는 바흐의 음악 여행","문태선 지음","궁리(궁리출판)","2024","9788958208761","","0","","410","1","0","2025-04-13",
"232","상상하는 공학 진화하는 인간:KAIST 기계공학과 교수들이 들려주는 첨단 기술의 오늘과 내일","KAIST 기계공학과 지음","해냄(해냄출판사)","2024","9791167140814","","0","","550","1","0","2025-04-13",
"233","왜 과학이 문제일까?","김동광 지음","반니","2024","9791167961297","","4","","404","1","0","2025-04-13",
"234","볼트와 너트, 세상을 만든 작지만 위대한 것들의 과학","로마 아그라왈 지음;우아영 옮김","어크로스출판그룹","2025","9791167741301","","0","","507.5","1","0","2025-04-13",
"235","(십 대를 위한)몸매 안내서","도미니크 아델 카수토 글;티티페 그림;류은소라 옮김","원더박스","2025","9791192953120","","7","","517.373","1","1","2025-04-13",
"236","우아한 분자 :노벨 화학상 수상자의 행복한 연구 인생","장피에르 소바주 지음 ;강현주 옮김","에코리브르","2023","9788962632545","","0","","430.099","1","0","2025-04-13",
"237","철학은 날씨를 바꾼다 :삶을 쓰다듬는 위안의 책","서동욱 지음","김영사","2024","9788934971351","","0","","104","1","1","2025-04-13",
"238","인공지능이 할 수 있는 것, 할 수 없는 것","강국진 지음","필로소픽","2024","9791157833269","","0","","004.73","1","0","2025-04-13",
"239","어나더 경제사","홍기빈 지음","시월","2024","9791191975116","","0","1","320.9","1","0","2025-04-13",
"240","뮤직코노믹스","지인엽 지음","동국대학교출판부","2024","9788978010580","","0","","320.01","1","0","2025-04-13",
"241","오피스 빌런에게 고통받는 당신을 위한 처방전","박지훈 지음","비전비엔피","2024","9788963222226","","0","","325.3","1","1","2025-04-13",
"242","럭셔리 브랜드 시크릿 =Luxury brand secret :브랜드에 럭셔리의 ego와 가치를 담아라","박유정 지음","라온아시아","2024","9791169580946","","1","","325.571","1","0","2025-04-13",
"243","르네상스 워커스 =Renaissance's workers :코로나 이후, 우리는 어떻게 일을 해야 하는가?","신인철 지음","빈티지하우스","2023","9791189249762","","0","","321.97","1","0","2025-04-13",
"244","본 헌터 =The bone hunter :어느 인류학자의 한국전쟁 유골 추적기","고경태 지음","한겨레엔","2024","9791172130008","","0","","911.0723","1","0","2025-04-13",
"245","아빠가 태어나는 중","김동진 지음","마누스","2025","9791194176244","","4","","598.104","1","0","2025-03-19",
"246","정재승의 인간탐구보고서","정재은 글;김현민 그림","아울북","2025","9788950983482","","7","16","511.1813","1","2","2025-03-19",
"247","(아이와 함께 읽는) 응급처치법","쇼난 ER 지음;김정환 옮김","시그마북스","2025","9791168623101","","7","","512.292","1","1","2025-03-19",
"248","머리에서 발끝까지 우리 몸의 구조","박승준 글;나수은 그림","봄마중","2024","9791192595955","","7","","511.4","1","0","2025-03-19",
"249","(흔한남매) 과학 탐험대","흔한남매 원작;김언정,송은경 [공]글;김덕영 그림","김영사","2024","9791173320101","9788934935179","7","13","404","1","3","2025-03-19",
"250","짜장면 곱빼기에 수학이 들어 있다고?","김용관 지음;이창우 그림","사계절","2024","9791169813433","","7","","410","1","0","2025-03-19",
"251","에그박사","에그박사 원작;박송이,풀잎친구 [공]글;홍종현 그림","미래엔아이세움","2024","9791173119262","9791164135721","7","14","495","1","2","2025-03-19",
"252","서바이벌 뚜식탈출","뚜식이 원작;서후 지음;김기수 그림","서울문화사","2024","9791169233514","","7","1","372.42","1","3","2025-03-19",
"253","뇌 맘대로 움직여?","산제이 마노하 지음;게리 볼러 그림;김선영 옮김","푸른숲주니어","2024","9791172545147","","7","","511.1813","1","0","2025-03-19",
"254","최고 최고로!","베아트리체 알레마냐 글·그림;나선희 옮김","책빛","2024","9788962194814","","7","","863","1","1","2025-03-19",
"255","유치원 버스를 타고","김영진 글·그림","길벗어린이","2025","9788955827866","","7","","813.8","1","1","2025-03-19",
"256","안개 너머 신기한 마을","가시와바 사치코 지음;모차 그림;고향옥 옮김","한빛에듀","2025","9791169213332","","7","","833.8","1","1","2025-03-19",
"257","아이스크림 곰 포포","검은빵 글;봄하 그림","책딱지","2024","9791193215111","","7","","813.8","1","2","2025-03-19",
"258","세종책방 회원을 모집합니다!","정성현 지음;리노 그림","주니어마리(마리북스)","2024","9791198555687","","7","","813.8","1","0","2025-03-19",
"259","설민석의 삼국지 대모험","단꿈아이 글;스튜디오 담 그림;나관중 원작","Dankkum i(단꿈아이)","2024","9791193031537","9791197226182","7","20","823.5","1","0","2025-03-19",
"260","달라서 빛나","박연희 글;장인옥 그림","키즈프렌즈","2024","9791163400875","","7","","813.8","1","1","2025-03-19",
"261","달달구리 달고나로 오세요","김미희 글;김미연 그림","노란돼지","2024","9791159954429","","7","","813.8","1","2","2025-03-19",
"262","단단한 마음 당당한 표현","김현태 지음;구광서 그림","머스트비","2025","9791160342420","","7","","181.7","1","2","2025-03-19",
"263","대한민국 구석구석 무장애 여행","전윤선 글·사진","나무발전소","2024","9791194294078","","1","","981.102","1","1","2025-03-19",
"264","(설민석의) 한국사 대모험","설민석,남이담 [공]글;정현희 그림","단꿈아이","2025","9791194616016","9791191496192","7","32","911","1","2","2025-03-19",
"265","(설민석의) 한국사 대모험","설민석,남이담 [공]글;정현희 그림","단꿈아이","2024","9791193031742","9791191496192","7","31","911","1","2","2025-03-19",
"266","(설민석의) 한국사 대모험","설민석,스토리박스 [공]글;정현희 그림","Dankkum i(단꿈아이)","2024","9791193031681","9791191496192","7","30","911","1","2","2025-03-19",
"267","(설민석의) 세계사 대모험","설민석,김정욱 [공]글;박성일 그림","단꿈아이","2024","9791193031803","9791196893101","7","23","909","1","1","2025-03-19",
"268","(설민석의) 세계사 대모험","설민석,김정욱 [공]글;박성일 그림","단꿈아이","2024","9791193031254","9791196893101","7","22","909","1","2","2025-03-19",
"269","Go Go 카카오프렌즈","김미영 글;김정한 그림","아울북","2025","9791171179954","","7","35","980.24","1","2","2025-03-19",
"270","너의 유토피아","정보라 지음","래빗홀","2025","9791168342569","","0","","813.7","1","1","2025-03-19",
"271","어른의 행복은 조용하다","태수 글","페이지2북스","2024","9791169851053","","0","","818","1","3","2025-03-19",
"272","악의 주장법","허진희 지음","자이언트북스","2025","9791191824469","","0","","813.7","1","1","2025-03-19",
"273","마음돌봄","정진 지음","규장(규장문화사)","2025","9791165045937","","0","","235.35","1","0","2025-03-19",
"274","지적 대화를 위한 넓고 얕은 지식","채사장 지음","Whale Books(웨일북)","2024","9791192097978","","0","4","031","1","1","2025-03-19",
"275","어른의 말투","김범준 지음","교보문고","2024","9791170612087","","0","","802.5","1","3","2025-03-19",
"276","서른이 지나도 아직 나를 모른다","김윤나 지음","오아시스","2024","9791168272576","","0","","189.1","1","1","2025-03-19",
"277","사주가 MBTI를 만나면","일일 지음;잼 엮음","커리어케어 출판본부","2024","9791193239186","","0","","187.3","1","1","2025-03-19",
"278","빠진 이 삽니다","안드레아 안티노리 지음;문주선 옮김","노란상상","2025","9791193074626","","7","","883","1","1","2025-03-19",
"279","모르는 게 없던 척척박사 후안에게 닥친 끝없는 시련과 고난에 대하여","박연철 글·그림","문학동네","2024","9791141601799","","7","","813.8","1","0","2025-03-19",
"280","(멸치와 꽁치의) 어린이 안전 그림책","구마미네 그림;김보나 옮김","북뱅크","2025","9788966352180","","7","","372.42","1","0","2025-03-19",
"281","사회에 나가 처음 만나는 법","장영인 지음","북하우스","2025","9791164053025","","1","","360","1","0","2025-03-19",
"282","보이니, 보이니?","릴리아 글;일곱 그림","킨더랜드","2025","9791170820932","","7","","813.8","1","1","2025-03-19",
"283","내가 나라서 정말 좋아","김지훤 글;하꼬방 그림","길벗","2025","9791140714292","","7","","199.4","1","2","2025-03-19",
"284","몬스터 위로하기","예스페르 세데르스트란드 글;클라라 다켄베리 그림;손화수 옮김","책빛","2025","9788962194890","","7","","859.7","1","0","2025-03-19",
